"","Drug","r","p.value"
"3540","IFOSFAMIDE (BRD:BRD-A67097164-001-18-7)",-0.105396781525234,0.0442257716901053
"3541","ALBENDAZOLE-OXIDE (BRD:BRD-A67060370-001-02-9)",0.318599635262559,5.87370160721801e-10
"3542","SNAP (BRD:BRD-A67006024-001-04-8)",-0.0046300432107753,0.929721508158129
"3543","NM107 (BRD:BRD-A66966115-001-01-0)",0.188313842007981,0.000304085847596933
"3544","FENIGAM (BRD:BRD-A66920069-001-01-3)",0.335394338426002,6.29341420331342e-11
"3545","DIFLORASONE-DIACETATE (BRD:BRD-A66869276-001-02-9)",0.0355073626126849,0.498700704948333
"3546","HTMT (BRD:BRD-A66435872-332-01-8)",-0.131307946488723,0.0120893182896628
"3547","IXAZOMIB-CITRATE (BRD:BRD-A66419424-001-02-4)",0.052229019576875,0.319532966218461
"3548","AM-1241 (BRD:BRD-A66116161-001-02-3)",0.165433847535801,0.00153521039796817
"3549","IOVERSOL (BRD:BRD-A65818372-001-05-3)",-0.192150741690378,0.000227410928157016
"3550","DEPTROPINE (BRD:BRD-A65797496-048-09-3)",-0.0367493947776903,0.483794643067067
"3551","HYDROCORTISONE-ACETATE (BRD:BRD-A65767837-001-04-4)",0.0103626891859544,0.843514936623205
"3552","CANDESARTAN-CILEXETIL (BRD:BRD-A65671304-001-07-5)",-0.221038786051137,2.13107598572523e-05
"3553","ZACOPRIDE (BRD:BRD-A65615053-003-02-2)",-0.374596703543481,1.760848761241e-13
"3554","RX-821002 (BRD:BRD-A65597028-003-07-3)",0.0658620068456134,0.209250034582328
"3555","FLUNISOLIDE (BRD:BRD-A65449987-001-10-4)",0.223709907877885,1.68438868681448e-05
"3556","CIMATEROL (BRD:BRD-A65440446-001-04-1)",-0.110508288029061,0.0348612896135776
"3557","MOLINDONE (BRD:BRD-A65280694-003-13-7)",-0.145352065405962,0.00543554826934937
"3558","EMD-53998 (BRD:BRD-A65248799-001-01-7)",0.000989578577721403,0.984962334373487
"3559","ATPA (BRD:BRD-A65145453-001-06-1)",-0.106553181828277,0.0419399993817486
"3560","ACENOCOUMAROL (BRD:BRD-A65051990-001-12-9)",-0.243104167335023,2.80475632073808e-06
"3561","OXYBUTYNIN (BRD:BRD-A65013509-003-24-4)",0.362924118324972,1.15095065055453e-12
"3562","MIRTAZAPINE (BRD:BRD-A64977602-001-15-9)",0.272118561878274,1.44311602902989e-07
"3563","AH11110 (BRD:BRD-A64808605-003-02-7)",-0.173421548135224,0.000891644768179008
"3564","ISOMETHEPTENE-MUCATE (BRD:BRD-A64743628-001-01-5)",0.133063276270103,0.0109810442176734
"3565","LEVO-PHENCYNONATE (BRD:BRD-A64698388-003-01-7)",-0.1928666437986,0.000215278793142853
"3566","PRANOPROFEN (BRD:BRD-A64610707-001-04-4)",-0.174202846333994,0.000844434920183704
"3567","DPI-201106 (BRD:BRD-A64553394-001-04-4)",-0.243186344309183,2.78264076336651e-06
"3568","TIMOFIBRATE (BRD:BRD-A64406146-001-01-2)",0.103359631610249,0.0485073875140524
"3569","LANATOSIDE-C (BRD:BRD-A64242993-001-05-6)",-0.170442447738653,0.0010949265133723
"3570","SKF-77434 (BRD:BRD-A64227845-004-09-3)",-0.00782877576050718,0.881451894015153
"3571","DEHYDROCHOLATE (BRD:BRD-A64125466-236-04-6)",-0.102423850571167,0.0505875317660297
"3572","MEXILETINE (BRD:BRD-A64092382-003-18-3)",0.220989677288801,2.14025597278786e-05
"3573","SANGIVAMYCIN (BRD:BRD-A64064900-001-02-3)",-0.0957048341283688,0.0678124641130999
"3574","ANDROSTENONE (BRD:BRD-A64011898-001-01-0)",-0.0361294891948384,0.491204073757545
"3575","HYPERIN (BRD:BRD-A63780829-001-11-4)",0.27264814682286,1.36259601474784e-07
"3576","FIDARESTAT (BRD:BRD-A63752151-001-01-2)",0.10015127473021,0.0559510064064643
"3577","BRIVUDINE (BRD:BRD-A63675168-001-01-6)",-0.0351270781767076,0.503312817987601
"3578","RO-04-5595 (BRD:BRD-A63546914-003-02-0)",0.133019596617171,0.0110074918685894
"3579","ME-0328 (BRD:BRD-A63444178-001-01-5)",0.00943850669878067,0.857314419987431
"3580","MIGLITOL (BRD:BRD-A63310107-001-04-8)",0.221054579823949,2.12813157698739e-05
"3581","CORTISONE (BRD:BRD-A62731508-001-05-8)",0.203294482297402,9.47617121597075e-05
"3582","HYDROXYZINE (BRD:BRD-A62428732-300-06-3)",0.0420430232242494,0.423050902314831
"3583","MEPENZOLATE (BRD:BRD-A62421304-004-18-9)",-0.270051058306167,1.80364925299357e-07
"3584","ZM-226600 (BRD:BRD-A62209527-001-04-5)",0.11356586373429,0.0301107661028977
"3585","SIGUAZODAN (BRD:BRD-A62071884-001-04-6)",0.260593796502173,4.88927774335679e-07
"3586","MDL-11939 (BRD:BRD-A62057054-001-03-1)",0.14421170565343,0.00581502421811974
"3587","WAY-161503 (BRD:BRD-A62021152-003-03-4)",-0.313551057072279,1.11929673851237e-09
"3588","ALPHA-TOCHOPHERYL-ACETATE (BRD:BRD-A61850409-001-10-7)",-0.213473075319022,4.08673869156681e-05
"3589","METOLAZONE (BRD:BRD-A61793559-001-15-6)",0.11264686357882,0.0314765651548612
"3590","CLIMBAZOLE (BRD:BRD-A61676498-001-06-6)",0.0356038526934552,0.497534039803748
"3591","ELIPRODIL (BRD:BRD-A61392169-001-02-7)",-0.278949368619254,6.81906920038921e-08
"3592","MEDROXYPROGESTERONE-ACETATE (BRD:BRD-A61221616-001-04-3)",0.0247414386646365,0.637391177849292
"3593","BENSERAZIDE (BRD:BRD-A61194565-003-27-0)",0.116399612065455,0.0262143739140747
"3594","GLICLAZIDE (BRD:BRD-A61154809-001-15-9)",0.178766259565721,0.000611820270440293
"3595","SODIUM-STIBOGLUCONATE (BRD:BRD-A60786380-412-01-5)",-0.249809611004311,1.45697905225083e-06
"3596","8-HYDROXY-PIPAT (BRD:BRD-A60594020-034-01-1)",-0.00993773798624461,0.849854440240627
"3597","IOHEXOL (BRD:BRD-A60217728-001-11-2)",0.179188249433028,0.000593628144774847
"3598","AMISULPRIDE (BRD:BRD-A60197193-001-14-6)",0.024408782324794,0.64192388110439
"3599","PHCCC (BRD:BRD-A59709458-001-01-8)",-0.307797434992584,2.30052972853924e-09
"3600","DEXPANTHENOL (BRD:BRD-A59413292-001-08-2)",0.00726143382779358,0.889986455477998
"3601","XAMOTEROL (BRD:BRD-A59337442-051-05-3)",0.283139900746009,4.26296359045451e-08
"3602","QUINETHAZONE (BRD:BRD-A59303141-001-10-4)",0.0629885273047186,0.229842767434967
"3603","VILOXAZINE (BRD:BRD-A59198242-003-02-9)",-0.197845383899729,0.000146247911569956
"3604","RITODRINE (BRD:BRD-A59174698-003-18-5)",-0.19724299953359,0.000153328237609101
"3605","GINKGOLIDE-B (BRD:BRD-A59001851-001-02-1)",-0.080367600062188,0.12532687831052
"3606","SULFORAPHANE (BRD:BRD-A58955223-001-03-8)",-0.0224765129323854,0.668511731558826
"3607","SELAMECTIN (BRD:BRD-A58564983-001-04-6)",0.274750692828393,1.08359138785499e-07
"3608","OXYPHENCYCLIMINE (BRD:BRD-A58193911-003-18-7)",-0.407853453530525,0
"3609","NIMODIPINE (BRD:BRD-A58048407-001-18-8)",-0.405615179789893,0
"3610","CITIOLONE (BRD:BRD-A57957888-001-08-0)",-0.251821096038478,1.19282531305189e-06
"3611","HYDRASTININE (BRD:BRD-A57900429-003-05-8)",-0.00709140399236963,0.892546748507619
"3612","GOLGICIDE-A (BRD:BRD-A57886255-001-01-1)",0.0836065573770492,0.110772871469786
"3613","OXYMATRINE (BRD:BRD-A57833392-001-01-7)",-0.0675479920932425,0.197805814170226
"3614","BICUCULLINE-METHOCHLORIDE-(-) (BRD:BRD-A57798559-004-02-3)",-0.113514533972652,0.0301856900805679
"3615","PD-318088 (BRD:BRD-A57798112-001-03-7)",-0.163567714567041,0.0017371780440558
"3616","METHSUXIMIDE (BRD:BRD-A57592049-001-01-6)",-0.264945721244845,3.10431173899628e-07
"3617","PIROXICAM (BRD:BRD-A57382968-001-29-0)",0.137643470385442,0.00850152113089321
"3618","CHLORCYCLIZINE (BRD:BRD-A57133233-003-11-0)",-0.222749202291084,1.83368346078697e-05
"3619","SQ-22536 (BRD:BRD-A56987319-001-12-9)",-0.12093242486236,0.0208844284847195
"3620","CEFADROXIL (BRD:BRD-A56858165-001-04-4)",0.231130019766894,8.63486844479599e-06
"3621","ALTHIAZIDE (BRD:BRD-A56675431-001-12-3)",-0.18507537824852,0.000386933486368278
"3622","PX-12 (BRD:BRD-A56592690-001-04-3)",0.0495786270769428,0.344732170239053
"3623","AGI-5198 (BRD:BRD-A56371469-001-03-3)",0.0765632750362146,0.14427097657615
"3624","ZILEUTON (BRD:BRD-A56359832-001-11-1)",0.352903216253766,5.22707618447255e-12
"3625","DIMERCAPROL (BRD:BRD-A56152450-001-02-0)",0.155245136628474,0.00296881250183042
"3626","ENCORAFENIB (BRD:BRD-A56085258-001-01-8)",-0.171472744636904,0.00102022966311484
"3627","OMEPRAZOLE (BRD:BRD-A55962179-001-22-1)",-0.247349977666618,1.85656891854107e-06
"3628","PRIMAQUINE (BRD:BRD-A55913614-316-09-6)",0.179586301863418,0.000576929195685805
"3629","SODIUM-TETRADECYL-SULFATE (BRD:BRD-A55664972-236-02-6)",0.0926252952078239,0.0771795377755398
"3630","BNTX (BRD:BRD-A55484088-050-02-5)",-0.153742013656678,0.00326186193793586
"3631","MEPHENESIN (BRD:BRD-A55469827-001-07-4)",-0.197974448636923,0.000144771369711777
"3632","3-(4-METHYLBENZYLIDENE)CAMPHOR (BRD:BRD-A55464252-001-01-2)",-0.215804137474921,3.35183067050048e-05
"3633","2-ETHYL-1,3-HEXANEDIOL (BRD:BRD-A55455283-001-01-3)",0.160853406642762,0.0020746269222049
"3634","METHOTREXATE (BRD:BRD-A55424491-001-19-9)",-0.292078189046525,1.52598067328955e-08
"3635","TESTOSTERONE (BRD:BRD-A55393291-001-09-9)",0.298022817066159,7.55813567164884e-09
"3636","K-STROPHANTHIDIN (BRD:BRD-A55312468-001-04-7)",-0.237760443015327,4.6657328716191e-06
"3637","SULPIRIDE (BRD:BRD-A55272860-001-15-3)",0.144708469163892,0.00564688293345335
"3638","SULPIRIDE (BRD:BRD-A55272860-001-14-6)",0.0789308602917406,0.132240461846335
"3639","KF-38789 (BRD:BRD-A54927599-001-16-9)",-0.193708896089314,0.000201781579292268
"3640","PIRLINDOLE (BRD:BRD-A54490543-066-11-9)",0.101444636656853,0.0528434641214377
"3641","LANOCONAZOLE (BRD:BRD-A54275602-001-01-0)",-0.113516014638853,0.0301835265771534
"3642","EPHEDRINE-(RACEMIC) (BRD:BRD-A54236247-003-04-3)",-0.0286731009839027,0.584877760064515
"3643","PRILOCAINE (BRD:BRD-A53952395-003-25-1)",0.165704069117498,0.00150782146722478
"3644","BUTYLSCOPOLAMINE-BROMIDE (BRD:BRD-A53951045-004-01-6)",-0.21340225011907,4.11129250798714e-05
"3645","PGL5001 (BRD:BRD-A53813595-001-01-8)",-0.051071385385331,0.330387878793379
"3646","ORPHENADRINE (BRD:BRD-A53576514-048-14-3)",0.0120879120879121,0.817885518032723
"3647","ANECORTAVE-ACETATE (BRD:BRD-A53566267-001-01-9)",-0.0843977266838259,0.107428272086231
"3648","PIPENZOLATE (BRD:BRD-A53561827-004-23-1)",0.433395932609946,0
"3649","NEO-GILURYTMAL (BRD:BRD-A53539450-004-01-7)",0.286582696441219,2.88167255989264e-08
"3650","PREDNISOLONE-TEBUTATE (BRD:BRD-A53151380-001-01-2)",0.170347685101783,0.00110204410955234
"3651","RO-106-9920 (BRD:BRD-A53134341-001-03-2)",0.020352497266937,0.698222704373024
"3652","2-FLUORO-2-DEOXY-D-GALACTOSE (BRD:BRD-A53037300-001-01-0)",-0.153719310108261,0.00326648291182293
"3653","BTZ043-RACEMATE (BRD:BRD-A53037217-001-02-0)",-0.241484812066442,3.27643540254867e-06
"3654","GALLOPAMIL (BRD:BRD-A52922642-001-03-7)",0.38562445863142,2.46383078334885e-14
"3655","TETRINDOLE (BRD:BRD-A52660433-066-02-1)",-0.0730188069285307,0.163820877814597
"3656","SKF-83566 (BRD:BRD-A52588987-004-08-2)",-0.377767796990793,1.02607231877957e-13
"3657","METHYLATROPINE-NITRATE (BRD:BRD-A52460047-001-01-3)",0.205504129824813,7.92154572105569e-05
"3658","HALOFANTRINE (BRD:BRD-A51964809-003-12-6)",-0.242259447267307,3.04205137065508e-06
"3659","ENFLURANE (BRD:BRD-A51831848-001-01-7)",-0.150275033746851,0.0040404269442277
"3660","BRL-15572 (BRD:BRD-A51829654-003-07-7)",-0.0857058952724796,0.102073559835311
"3661","ECONAZOLE (BRD:BRD-A51820102-008-28-9)",0.262752854601047,3.90660242356561e-07
"3662","MOPROLOL (BRD:BRD-A51747092-003-03-0)",-0.212954101815544,4.26992173438064e-05
"3663","VENLAFAXINE (BRD:BRD-A51714012-003-13-6)",0.109856301345185,0.0359529136971057
"3664","3-CPMT (BRD:BRD-A51713165-003-02-6)",-0.103805065359074,0.0475426743518812
"3665","HYPOESTOXIDE (BRD:BRD-A51571244-001-01-9)",-0.313317111812508,1.15291269804169e-09
"3666","2-OCTYLDODECAN-1-OL (BRD:BRD-A51407134-001-01-9)",0.345695579964612,1.48765475493171e-11
"3667","FOSINOPRIL (BRD:BRD-A51382177-236-03-0)",0.105763493187702,0.0434898318666976
"3668","NEBRACETAM (BRD:BRD-A51355958-003-01-9)",-0.125837378431135,0.0162024787156869
"3669","DICLOFENSINE (BRD:BRD-A51078674-003-01-0)",-0.10827223528773,0.0387267704790828
"3670","PALOMID-529 (BRD:BRD-A50998626-001-02-1)",0.0649059900351165,0.215947970003115
"3671","VALGANCICLOVIR (BRD:BRD-A50922295-001-01-3)",0.0243934821073828,0.642132680499755
"3672","MDL-73005EF (BRD:BRD-A50764878-003-02-8)",-0.206002867556876,7.60557794291793e-05
"3673","CGK-733 (BRD:BRD-A50737080-001-03-0)",0.0147086912638226,0.779329050917943
"3674","FENOLDOPAM (BRD:BRD-A50684349-003-02-9)",-0.248786964214766,1.61193135782672e-06
"3675","FIPRONIL (BRD:BRD-A50675702-001-07-1)",-0.504205832344166,0
"3676","MECLIZINE (BRD:BRD-A50311610-300-10-4)",0.149719783921446,0.00417967785891462
"3677","TERBUTALINE (BRD:BRD-A50157456-065-20-6)",-0.0802059606685701,0.126090374253063
"3678","FLUMETHASONE-PIVALATE (BRD:BRD-A50064262-001-04-7)",0.0886546420119292,0.0907798972942035
"3679","OXAZEPAM (BRD:BRD-A50049929-001-01-9)",-0.224009989561303,1.64017323094792e-05
"3680","TCS-2002 (BRD:BRD-A50028488-001-01-6)",0.193828830051601,0.000199925370164365
"3681","SCOPOLAMINE-N-OXIDE (BRD:BRD-A49906757-004-09-8)",-0.436740017225083,0
"3682","PHENPROCOUMON (BRD:BRD-A49838158-001-01-1)",-0.025658464598505,0.62496620780133
"3683","FLUDROXYCORTIDE (BRD:BRD-A49765801-001-04-1)",0.0959812251525703,0.0670194343641094
"3684","FAROPENEM (BRD:BRD-A49622760-001-01-9)",-0.311582511357944,1.43462747734219e-09
"3685","AC-7954-(+/-) (BRD:BRD-A49544621-003-02-8)",0.12240050540073,0.0193731712473542
"3686","DESOXIMETASONE (BRD:BRD-A49447682-001-02-4)",0.0821567383884923,0.117114024085351
"3687","DESMOPRESSIN-ACETATE (BRD:BRD-A49399758-015-01-8)",0.0735170511051939,0.160958415485191
"3688","CIPROFIBRATE (BRD:BRD-A49358627-001-14-6)",0.374500953795811,1.78936464035852e-13
"3689","ALIMEMAZINE (BRD:BRD-A49225603-045-10-0)",-0.0798084017935803,0.127983588015615
"3690","LANSOPRAZOLE (BRD:BRD-A49172652-001-27-1)",-0.100317356122431,0.0555436658630534
"3691","DONEPEZIL (BRD:BRD-A49160188-003-12-7)",-0.0297436226472831,0.570934374425948
"3692","SKF-89976A (BRD:BRD-A49046702-003-08-3)",0.207125706092695,6.93715829762198e-05
"3693","METHACYCLINE (BRD:BRD-A49035384-003-30-5)",0.246816691056529,1.95610216188374e-06
"3694","METHACYCLINE (BRD:BRD-A49035384-003-28-9)",0.18670781273521,0.000342848620999387
"3695","TESTOSTERONE-PROPIONATE (BRD:BRD-A48720949-001-04-0)",-0.118647263358694,0.0234405315973555
"3696","PIOGLITAZONE (BRD:BRD-A48430263-003-17-2)",0.325259178279614,2.46314505212232e-10
"3697","AJMALINE (BRD:BRD-A48300215-001-04-8)",-0.498767098609901,0
"3698","ARGATROBAN (BRD:BRD-A48261811-001-08-1)",0.0611853226495041,0.243477269648798
"3699","MITOMYCIN-C (BRD:BRD-A48237631-001-04-8)",0.008530858317519,0.870909495333395
"3700","TRIHEXYPHENIDYL (BRD:BRD-A48180038-003-24-3)",0.132624258741483,0.0112494433327092
"3701","8-HYDROXY-DPAT (BRD:BRD-A48015106-004-08-9)",-0.470032056423253,0
"3702","ECAMSULE-TRIETHANOLAMINE (BRD:BRD-A47953250-001-01-7)",-0.208294198503046,6.30061947057469e-05
"3703","CYANOPINDOLOL (BRD:BRD-A47884604-051-01-2)",0.12905313864218,0.013657263206564
"3704","BALOFLOXACIN (BRD:BRD-A47790386-001-03-6)",0.22495169326519,1.50846750899836e-05
"3705","BUTHIONINE-SULFOXIMINE (BRD:BRD-A47706533-001-02-6)",-0.120341639048129,0.0215209000629758
"3706","CITALOPRAM (BRD:BRD-A47598013-004-16-0)",0.0654577849727187,0.212063512182386
"3707","DIPIVEFRINE (BRD:BRD-A47494775-003-11-3)",-0.255544477978792,8.20094100025175e-07
"3708","IPRATROPIUM (BRD:BRD-A47449001-004-13-7)",-0.137822137440372,0.00841582418661556
"3709","SK&F-10047-(+) (BRD:BRD-A47364545-003-02-6)",-0.0617576001362213,0.23909010629126
"3710","NALTRINDOLE (BRD:BRD-A47342814-003-01-8)",0.2866942399617,2.84509894024812e-08
"3711","LEVOBUNOLOL-(+/-) (BRD:BRD-A46876182-003-02-8)",-0.321579229214531,3.99199295716198e-10
"3712","IODODEXETIMIDE (BRD:BRD-A46813902-001-01-6)",0.295051120000592,1.07596024863656e-08
"3713","AZLOCILLIN (BRD:BRD-A46717658-236-02-5)",0.0896454544781515,0.0872181997923765
"3714","TETRAMISOLE (BRD:BRD-A46393198-003-16-6)",-0.284415247900539,3.68953276287286e-08
"3715","HYDROCORTISONE-PHOSPHATE (BRD:BRD-A46186775-369-02-0)",0.101599859830266,0.0524803659286869
"3716","DOXAPRAM (BRD:BRD-A46179541-311-02-0)",0.118760781100777,0.0233074425841659
"3717","CLIDINIUM (BRD:BRD-A46066006-004-22-6)",-0.305786196736118,2.94882404860095e-09
"3718","K-MAP (BRD:BRD-A45906415-001-01-9)",-0.17953324465788,0.000579129566789769
"3719","MEPACRINE (BRD:BRD-A45889380-300-07-1)",0.13326464687345,0.0108598425799986
"3720","SAL003 (BRD:BRD-A45869167-001-10-0)",-0.183359286121469,0.000438931942439601
"3721","METRIZAMIDE (BRD:BRD-A45543382-001-10-0)",-0.276367086764572,9.0743807002621e-08
"3722","WYE-125132 (BRD:BRD-A45498368-001-07-1)",-0.0202172630872384,0.700130673405641
"3723","BIMATOPROST (BRD:BRD-A45153512-001-01-0)",-0.132609205301772,0.0112587485428308
"3724","SALUBRINAL (BRD:BRD-A45107007-001-03-4)",-0.0281452434832179,0.591810621619622
"3725","METHYLPREDNISOLONE-SODIUM-SUCCINATE (BRD:BRD-A45044890-236-02-3)",0.290472653329155,1.83993804225403e-08
"3726","CEPHALOSPORIN-C-ZN (BRD:BRD-A44936478-001-01-1)",-0.0425012894134834,0.418010394470077
"3727","PROGLUMIDE (BRD:BRD-A44863528-001-13-2)",0.0255029946473917,0.62706536413807
"3728","ACETYL-11-KETO-BETA-BOSWELLIC-ACID (BRD:BRD-A44696962-001-01-4)",0.00235894803601967,0.964160666713305
"3729","FLI-06 (BRD:BRD-A44500574-001-01-8)",-0.168811000362763,0.00122358026137362
"3730","PENTOBARBITAL (BRD:BRD-A44448661-001-04-8)",-0.0190880083312152,0.716135597508786
"3731","AZASETRON (BRD:BRD-A44133049-003-07-8)",-0.331149515205208,1.12156633513979e-10
"3732","INDOPROFEN (BRD:BRD-A44090213-001-25-6)",0.219455213549083,2.4467474746078e-05
"3733","DOXYLAMINE (BRD:BRD-A44008656-036-25-8)",-0.182349718550033,0.000472487529774353
"3734","HOMATROPINE-METHYLBROMIDE (BRD:BRD-A43999749-004-04-1)",0.0905923405137418,0.0839203063681126
"3735","L-368899 (BRD:BRD-A43930669-003-02-8)",-0.36813482946427,5.0699310106149e-13
"3736","SID-7969543 (BRD:BRD-A43885598-001-08-1)",0.113355609133736,0.0304186797364711
"3737","PINACIDIL (BRD:BRD-A43882281-001-15-5)",-0.165559210607493,0.00152244763195848
"3738","CLOBUTINOL (BRD:BRD-A43809092-003-02-1)",-0.0134785044284258,0.797366250169304
"3739","OXPRENOLOL (BRD:BRD-A43671941-003-11-9)",-0.0645730869175738,0.218316061506685
"3740","3-ALPHA-HYDROXY-5-BETA-ANDROSTAN-17-ONE (BRD:BRD-A43598550-001-09-4)",-0.231804709999186,8.11708861390203e-06
"3741","MERCAPTOSUCCINIC-ACID (BRD:BRD-A43435802-001-02-0)",-0.0731708219918415,0.162943511268778
"3742","LOXOPROFEN (BRD:BRD-A43082555-001-02-9)",-0.0381774973286314,0.466957706964562
"3743","LOXOPROFEN (BRD:BRD-A43082555-001-01-1)",0.185893939880017,0.0003642066882659
"3744","LINALOOL (BRD:BRD-A43082461-001-06-3)",0.159545978387209,0.00225768478628511
"3745","ORNIDAZOLE (BRD:BRD-A42759514-001-20-5)",0.132870542886263,0.0110981678513329
"3746","MELENGESTROL-ACETATE (BRD:BRD-A42746051-001-02-9)",0.208025951142951,6.44167695369737e-05
"3747","TERIFLUNOMIDE (BRD:BRD-A42699921-001-03-6)",-0.132209918982881,0.0115080653426497
"3748","TERIFLUNOMIDE (BRD:BRD-A42699921-001-02-8)",0.249827625776424,1.45438180096926e-06
"3749","IOPANIC-ACID (BRD:BRD-A42628519-001-12-4)",-0.147894369273215,0.00466859353483358
"3750","CETIRIZINE (BRD:BRD-A42571354-300-12-0)",-0.179811609903683,0.000567671452943719
"3751","L-152804 (BRD:BRD-A42553870-001-14-3)",0.364245859687135,9.3709332162207e-13
"3752","TENATOPRAZOLE (BRD:BRD-A42270467-001-04-4)",0.112917578715917,0.0310688352569975
"3753","CARTEOLOL (BRD:BRD-A42167015-003-10-2)",-0.194003795441029,0.000197246106007726
"3754","BRUCINE (BRD:BRD-A41995253-001-04-5)",0.285439868911686,3.28355755536475e-08
"3755","ALGESTONE-ACETOPHENIDE (BRD:BRD-A41774846-001-01-4)",0.138179718327933,0.00824662167944646
"3756","BILOBALIDE (BRD:BRD-A41714661-001-02-0)",-0.154059123001409,0.00319793658548016
"3757","TGX-221 (BRD:BRD-A41692738-001-07-6)",-0.336877472404084,5.13155815995148e-11
"3758","PK-11195 (BRD:BRD-A41451487-001-11-2)",0.187785737729596,0.0003163561877813
"3759","TOSUFLOXACIN (BRD:BRD-A41450521-075-10-8)",0.50758594650353,0
"3760","BORNYL-ACETATE (BRD:BRD-A41385909-001-01-3)",0.0115274799308035,0.826191280011229
"3761","PRACTOLOL (BRD:BRD-A41304429-001-14-8)",-0.224090439091562,1.62850818529272e-05
"3762","CYCLOPENTHIAZIDE (BRD:BRD-A41250306-001-11-7)",0.154453473766297,0.00312002880335267
"3763","IBUPROXAM (BRD:BRD-A40940854-001-01-1)",0.278398314014752,7.24952922777328e-08
"3764","GEMIFLOXACIN (BRD:BRD-A40787240-066-04-6)",-0.137721205360999,0.00846414072585932
"3765","AMINOHYDROXYBUTYRIC-ACID (BRD:BRD-A40777960-001-04-2)",-0.00717481485503044,0.891290614501433
"3766","KETOROLAC (BRD:BRD-A40639672-234-18-0)",-0.154395481006754,0.00313137658951894
"3767","NTNCB (BRD:BRD-A40413915-003-01-2)",0.110587503670818,0.0347306009011218
"3768","CGP-12177 (BRD:BRD-A40084411-003-07-7)",-0.350292308185863,7.66366821099742e-12
"3769","TEROXIRONE (BRD:BRD-A39935389-001-05-9)",-0.395530855849742,2.75810884859442e-15
"3770","HYDROXYPROGESTERONE (BRD:BRD-A39791822-001-05-1)",-0.280369574283789,5.82035753353731e-08
"3771","RABEPRAZOLE (BRD:BRD-A39390670-236-10-7)",0.244441208914598,2.46496493413925e-06
"3772","DCPIB (BRD:BRD-A39255369-001-03-1)",0.0297169706556637,0.571279589524698
"3773","CHLORPHENSIN-CARBAMATE (BRD:BRD-A39230911-001-10-2)",-0.107313997477932,0.0404911642933863
"3774","METHOXAMINE (BRD:BRD-A39189014-003-22-7)",-0.180451998035649,0.000542105933320012
"3775","MOSAPRIDE (BRD:BRD-A39052811-048-11-0)",-0.0618896262058175,0.238085916371895
"3776","KU14R (BRD:BRD-A38747044-001-02-3)",0.175586775676603,0.000766440422576451
"3777","TIMONACIC (BRD:BRD-A38592941-001-02-7)",0.299283357558678,6.49889253335178e-09
"3778","KETOCONAZOLE (BRD:BRD-A38350138-001-04-9)",0.27729719191655,8.18960497045405e-08
"3779","METENKEPHALIN (BRD:BRD-A38218502-001-01-2)",-0.147147619952471,0.00488305938844316
"3780","GLAFENINE (BRD:BRD-A38076815-003-10-3)",0.0496590766072015,0.343949158302639
"3781","SB-203580 (BRD:BRD-A37704979-001-10-7)",0.187304521214245,0.000327937928575332
"3782","IOCETAMIC-ACID (BRD:BRD-A37492983-001-10-3)",-0.227866878237415,1.16154269000133e-05
"3783","TULOBUTEROL (BRD:BRD-A37441042-003-04-8)",0.11882050130422,0.0232376890576098
"3784","AMOROLFINE (BRD:BRD-A37390343-003-03-5)",-0.123833543505675,0.0179907693765777
"3785","BRL-52537 (BRD:BRD-A37347161-003-02-6)",0.06412888705725,0.221504746049591
"3786","AMFEPRAMONE (BRD:BRD-A37288617-003-02-2)",-0.219512465975525,2.43460037850182e-05
"3787","COLISTIN-B-SULFATE (BRD:BRD-A36456202-001-01-3)",0.154125999758158,0.00318460123842322
"3788","OPROZOMIB (BRD:BRD-A36331462-001-02-1)",0.0573888945099365,0.274009143188511
"3789","NECROSTATIN-1 (BRD:BRD-A36318220-001-08-8)",-0.097735321045449,0.0621621817587653
"3790","BUPHENINE (BRD:BRD-A36267905-003-18-4)",-0.123010293097874,0.0187740083578872
"3791","SULFINPYRAZONE (BRD:BRD-A36217750-001-16-3)",0.0379734121705826,0.469343794514791
"3792","REMACEMIDE (BRD:BRD-A36074203-003-07-6)",-0.367493454221503,5.61626170740756e-13
"3793","BRUCEANTIN (BRD:BRD-A36057565-001-01-0)",-0.0876551923262006,0.0944898494023477
"3794","AMCINONIDE (BRD:BRD-A36010170-001-04-0)",0.0413115741209161,0.43116924695325
"3795","MEGESTROL-ACETATE (BRD:BRD-A35989968-001-04-2)",-0.0148417044442196,0.777385678679281
"3796","PREGNENOLONE-SUCCINATE (BRD:BRD-A35912562-001-02-8)",0.226593505304487,1.30254352678303e-05
"3797","TROVENTOL (BRD:BRD-A35868371-005-01-6)",-0.0208085424568694,0.691802595090599
"3798","CGP-37157 (BRD:BRD-A35623999-001-05-7)",0.182074314636632,0.00048204694485823
"3799","TENIPOSIDE (BRD:BRD-A35588707-001-05-5)",-0.320031933034403,4.88108742094196e-10
"3800","SPHINGOSYLPHOSPHORYLCHOLINE (BRD:BRD-A35379661-001-04-6)",0.390582962961135,8.99979767449155e-15
"3801","HOMOSALATE (BRD:BRD-A34751532-001-06-9)",0.313311435925404,1.15374033487955e-09
"3802","AMPA-(RS) (BRD:BRD-A34716233-004-03-5)",-0.174813374364239,0.000809164151486113
