"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Tumor_AVG","Normal_AVG","deltaBeta","CHR","MAPINFO","Strand","Type","gene","feature","cgi","feat.cgi","UCSC_CpG_Islands_Name","DHS","Enhancer","Phantom","Probe_SNPs","Probe_SNPs_10"
"cg18116418",-0.402442256525968,0.508506322881176,-10.8857598040516,6.2137794114898e-20,6.80038722587085e-18,34.5028442319181,0.355640659549607,0.758082916075575,0.402442256525968,"1",152553244,"F","II","LCE3D","TSS1500","opensea","TSS1500-opensea","",NA,NA,"","","rs73005823"
"cg03900492",-0.426126226836311,0.502820173699182,-10.8820976417084,6.34475825122969e-20,6.93085865525814e-18,34.4820881679582,0.340958273583063,0.767084500419375,0.426126226836311,"7",157345659,"R","II","PTPRN2","Body","shore","Body-shore","chr7:157346613-157347069",NA,NA,"","",""
"cg04436383",-0.423613810870873,0.681811370615611,-10.8678213706586,6.88224676422262e-20,7.47838784919207e-18,34.4011767282454,0.520903799044504,0.944517609915378,0.423613810870873,"4",87770357,"F","II","SLC10A6","5'UTR","opensea","5'UTR-opensea","",NA,NA,"","",""
"cg01566592",0.533091945190024,0.407672245796514,10.8523284170113,7.51716117588473e-20,8.12335907516403e-18,34.3133739256201,0.61016453505474,0.0770725898647169,-0.533091945190023,"8",104512858,"F","I","RIMS2","TSS200","island","TSS200-island","chr8:104510870-104513913",NA,NA,"","rs6468876",""
"cg01010517",-0.400201000178828,0.490573939327805,-10.850183706932,7.60954948608535e-20,8.21458932627577e-18,34.3012196255157,0.338559605926545,0.738760606105373,0.400201000178828,"8",117952708,"F","II","C8orf85","Body","shore","Body-shore","chr8:117950472-117950717",NA,NA,"","rs9918796",""
"cg02131870",-0.419616228882877,0.696531275630896,-10.8486740667427,7.67526052101089e-20,8.2768604835741e-18,34.2926643871199,0.537142165435075,0.956758394317952,0.419616228882877,"7",101585659,"R","II","CUX1","Body","opensea","Body-opensea","",TRUE,TRUE,"","",""
"cg20479688",-0.415465667074193,0.510159609528357,-10.8480930245009,7.70070280374661e-20,8.29778890593576e-18,34.2893715911186,0.352347069321881,0.767812736396073,0.415465667074193,"12",53046513,"F","II","KRT2","TSS1500","opensea","TSS1500-opensea","",NA,NA,"","",""
"cg21792155",0.407356812064727,0.391628002272813,10.8443214754958,7.8679108629885e-20,8.46690253241941e-18,34.2679981900686,0.546360434762516,0.139003622697789,-0.407356812064727,"3",46940347,"F","I","PTH1R","Body","island","Body-island","chr3:46940054-46940394",NA,NA,"","",""
"cg20928945",-0.472189587901969,0.580038006070759,-10.8101267457351,9.55954964816688e-20,1.00935600899261e-17,34.0742293852652,0.400679170356057,0.872868758258026,0.472189587901969,"7",960411,"F","I","ADAP1","Body","shore","Body-shore","chr7:959724-959959",TRUE,NA,"","rs3808343","rs10228782"
"cg04336379",0.470253172891158,0.478049735687175,10.7952994597939,1.04018174133821e-19,1.09007928061211e-17,33.9902162915619,0.65667303391715,0.186419861025992,-0.470253172891159,"7",5111669,"R","II","LOC389458","TSS200","island","TSS200-island","chr7:5111620-5112088",NA,NA,"","",""
"cg02306654",-0.417550166496295,0.66847183806562,-10.7935246766606,1.05074814797963e-19,1.09891898282654e-17,33.9801604892463,0.50986751125695,0.927417677753245,0.417550166496295,"7",157357887,"R","II","PTPRN2","Body","shelf","Body-shelf","chr7:157361512-157361805",NA,NA,"","",""
"cg01372107",-0.442167719605704,0.668003951563689,-10.7928943768892,1.05452648097297e-19,1.10259096932373e-17,33.9765892697308,0.500048771248344,0.942216490854049,0.442167719605704,"7",157352978,"R","II","PTPRN2","Body","shore","Body-shore","chr7:157352995-157353232",NA,NA,"","",""
"cg04823311",0.413675784332757,0.310498573820951,10.7510690783432,1.33811474439599e-19,1.36350520722135e-17,33.7396313389804,0.467631236086882,0.0539554517541249,-0.413675784332758,"7",28997485,"R","I","TRIL","1stExon","island","1stExon-island","chr7:28995305-28998541",NA,NA,"","",""
"cg16370398",0.402572050547457,0.445637815751122,10.7477344570818,1.36376473667746e-19,1.38621745280792e-17,33.7207410852783,0.598552780687753,0.195980730140295,-0.402572050547457,"12",54448913,"F","I","HOXC4","Body","shore","Body-shore","chr12:54447744-54448091",NA,NA,"","",""
"cg00807871",0.418646786895652,0.473345758769886,10.7456907454351,1.37972729469515e-19,1.40071694374391e-17,33.7091638234561,0.632366631311645,0.213719844415993,-0.418646786895652,"6",37617124,"F","I","MDGA1","Body","island","Body-island","chr6:37616722-37617179",TRUE,TRUE,"","",""
"cg20608990",-0.417149343147601,0.564854887828868,-10.7402445233495,1.42318317899173e-19,1.44093279541897e-17,33.6783124495668,0.406402811749546,0.823552154897148,0.417149343147601,"2",202097607,"F","II","CASP8","TSS1500","opensea","TSS1500-opensea","",NA,TRUE,"","",""
"cg18093771",-0.415771503442525,0.598704551108821,-10.72996341778,1.50898007975356e-19,1.52107920888766e-17,33.6200747859061,0.44077584049887,0.856547343941395,0.415771503442525,"10",1256339,"R","I","ADARB2","Body","shelf","Body-shelf","chr10:1252141-1252505",NA,NA,"","",""
"cg00614503",-0.425104041817634,0.66796935251848,-10.7291974925665,1.51557495854151e-19,1.52538265703126e-17,33.6157362838361,0.506495724231161,0.931599766048795,0.425104041817634,"10",11117464,"F","II","CUGBP2","Body","opensea","Body-opensea","",NA,TRUE,"","",""
"cg20525486",-0.409929930013451,0.419232267662961,-10.7291670186603,1.51583794433468e-19,1.52538265703126e-17,33.6155636679373,0.263522449285758,0.673452379299209,0.409929930013451,"3",71111923,"R","II","FOXP1","Body","shore","Body-shore","chr3:71113896-71114102",NA,NA,"","",""
"cg11376305",0.45239374359679,0.299668899176203,10.7149314114327,1.6438132007879e-19,1.6409528385145e-17,33.5349303331378,0.471508383178085,0.0191146395812946,-0.45239374359679,"19",49127510,"F","I","SPHK2","Body","island","Body-island","chr19:49127388-49127720",NA,NA,"","",""
"cg09958560",-0.446277438115863,0.604038163583213,-10.7097418692428,1.69310526394076e-19,1.68485826869855e-17,33.5055370363261,0.434521927399669,0.880799365515532,0.446277438115863,"10",114571695,"F","II","VTI1A","Body","opensea","Body-opensea","",TRUE,TRUE,"","",""
"cg10660965",-0.403225745019304,0.625237856222435,-10.704278571089,1.74659447648338e-19,1.7322362016214e-17,33.4745939694683,0.472074588734483,0.875300333753786,0.403225745019303,"19",53762839,"F","II","VN1R2","3'UTR","opensea","3'UTR-opensea","",NA,NA,"","",""
"cg12547930",-0.402051400148792,0.652006124520564,-10.6995920068537,1.79382264931056e-19,1.77395770848782e-17,33.4480508089356,0.499288926014434,0.901340326163225,0.402051400148791,"20",44168753,"R","II","WFDC6","TSS1500","opensea","TSS1500-opensea","",NA,NA,"","",""
"cg24500294",-0.457572836243643,0.650176458820556,-10.6963947376215,1.82677291689665e-19,1.80438007551352e-17,33.4299428656867,0.476369722572971,0.933942558816614,0.457572836243643,"7",157333519,"F","I","PTPRN2","Body","opensea","Body-opensea","",NA,NA,"","rs77028932",""
"cg03910363",-0.420568327867612,0.654710460300272,-10.6958642279096,1.8322984305157e-19,1.8081059543482e-17,33.4269383160472,0.494959700102497,0.915528027970109,0.420568327867612,"11",133823862,"F","I","IGSF9B","Body","shore","Body-shore","chr11:133825337-133827457",NA,NA,"","",""
"cg07177756",-0.445507934568111,0.393226066125342,-10.6723536915178,2.0946990825157e-19,2.03971570409622e-17,33.2937938327644,0.224002121987067,0.669510056555179,0.445507934568111,"1",173836307,"F","II","SNORD75","TSS1500","shore","TSS1500-shore","chr1:173837172-173837917",NA,NA,"","rs12090169",""
"cg08414888",-0.425035976013747,0.687883333037818,-10.6591091464795,2.25872841713302e-19,2.18704825405503e-17,33.2187944099366,0.526435559203138,0.951471535216886,0.425035976013747,"7",157738287,"F","II","PTPRN2","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg05766896",-0.40611213198549,0.462396264227696,-10.6412142859965,2.50092042642344e-19,2.3962183042762e-17,33.1174699354208,0.308136617194447,0.714248749179938,0.40611213198549,"1",157789933,"F","II","FCRL1","5'UTR","opensea","5'UTR-opensea","",NA,NA,"","",""
"cg22511877",-0.483659477485572,0.636245936247247,-10.6325148105895,2.62786885165325e-19,2.50855351029573e-17,33.0682151261227,0.452530320768232,0.936189798253804,0.483659477485572,"2",1942942,"F","I","MYT1L","Body","shore","Body-shore","chr2:1941068-1941560",NA,NA,"","rs7565890",""
"cg03045699",-0.416070569754629,0.636276249710232,-10.6287367058008,2.68498805292846e-19,2.55834270515127e-17,33.0468249172609,0.478233940268551,0.89430451002318,0.416070569754629,"1",107737854,"R","II","NTNG1","Body","opensea","Body-opensea","",NA,TRUE,"","",""
"cg14741228",-0.415199694945839,0.466015989801133,-10.6253201103058,2.73770926103533e-19,2.60307994424673e-17,33.0274818152715,0.308304477767442,0.723504172713281,0.415199694945839,"12",31476479,"R","II","FAM60A","5'UTR","shore","5'UTR-shore","chr12:31476717-31479466",NA,NA,"","",""
"cg27549186",-0.456314827471516,0.601411616639789,-10.6105388618388,2.97797764100838e-19,2.80671592879077e-17,32.943801755073,0.428082728685492,0.884397556157008,0.456314827471515,"17",76858248,"R","II","TIMP2","Body","opensea","Body-opensea","",TRUE,TRUE,"","",""
"cg21730858",0.418729406471869,0.61860969519009,10.6053247134679,3.06766852568485e-19,2.88367133350732e-17,32.9142848989765,0.777661950361576,0.358932543889706,-0.418729406471869,"6",138806320,"R","II","NHSL1","Body","opensea","Body-opensea","",NA,TRUE,"","","rs79949292"
"cg08725319",-0.417721015605884,0.704650189383127,-10.5954531296742,3.24493246873619e-19,3.03439807217586e-17,32.8584050764457,0.545980966401047,0.963701982006931,0.417721015605884,"7",157334751,"R","I","PTPRN2","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg09556138",-0.405733756694067,0.489882809747592,-10.594962274619,3.25400910387823e-19,3.04150675091049e-17,32.8556265879044,0.335766886662248,0.741500643356315,0.405733756694067,"2",222285320,"F","II","EPHA4","3'UTR","opensea","3'UTR-opensea","",NA,NA,"","rs13386128",""
"cg23338195",-0.416339889036728,0.504715078044003,-10.5754827441103,3.63545120245154e-19,3.36902841482456e-17,32.7453689526936,0.346570469030052,0.76291035806678,0.416339889036728,"8",118146418,"R","II","SLC30A8","TSS1500","opensea","TSS1500-opensea","",NA,NA,"","",""
"cg03262885",-0.435892947818443,0.669017284725273,-10.5631380269152,3.8999892020883e-19,3.59962283747278e-17,32.6755022030019,0.503445544856252,0.939338492674695,0.435892947818443,"7",157710179,"R","I","PTPRN2","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg08957001",-0.495542429405141,0.649575441821325,-10.5591030766617,3.99055954069373e-19,3.67581507348122e-17,32.6526669316119,0.461346146931001,0.956888576336142,0.495542429405141,"8",143333654,"R","II","TSNARE1","Body","shore","Body-shore","chr8:143333047-143333519",NA,NA,"","",""
"cg02604524",0.40289823634557,0.296099759272146,10.557836647381,4.01941741946178e-19,3.69826749185147e-17,32.6454998566924,0.449138624240619,0.046240387895049,-0.40289823634557,"3",128720884,"F","I","CCDC48","1stExon","island","1stExon-island","chr3:128719865-128721245",NA,NA,"","",""
"cg12468774",0.425802408302229,0.467168885338938,10.551122241609,4.17593678532109e-19,3.83117122141021e-17,32.6075020969159,0.628907784616528,0.2031053763143,-0.425802408302229,"3",49236860,"R","I","CCDC36","TSS200","island","TSS200-island","chr3:49236567-49237328",TRUE,NA,"","",""
"cg20129213",0.433293571410916,0.41445776509463,10.5440855804034,4.34650716045687e-19,3.96122761832172e-17,32.5676823351224,0.579042144932885,0.145748573521969,-0.433293571410916,"8",104512317,"F","I","RIMS2","TSS1500","island","TSS1500-island","chr8:104510870-104513913",NA,NA,"","",""
"cg09107594",-0.401321022345593,0.618801566863166,-10.529076543739,4.73394613099337e-19,4.28309461298152e-17,32.4827535511712,0.466361798685383,0.867682821030976,0.401321022345593,"1",247877081,"F","I","OR6F1","TSS1500","opensea","TSS1500-opensea","",NA,NA,"","rs35374538",""
"cg11498870",-0.450617424329182,0.682885392074054,-10.5271570486948,4.78592197424267e-19,4.32537660354424e-17,32.4718926511136,0.511720633995527,0.962338058324709,0.450617424329182,"8",88886243,"F","I","DCAF4L2","5'UTR","island","5'UTR-island","chr8:88886171-88886445",NA,NA,"","",""
"cg20916523",-0.456779203065004,0.554896673625534,-10.5240430878414,4.87145687266118e-19,4.38921669351716e-17,32.4542734999015,0.381391394941928,0.838170598006931,0.456779203065004,"3",10184584,"R","I","VHL","Body","shore","Body-shore","chr3:10183305-10183941",NA,NA,"","",""
"cg23246885",0.414155600114297,0.352813870740861,10.5082853681155,5.32828490081517e-19,4.74895480590567e-17,32.3651199312636,0.510128788613733,0.0959731884994365,-0.414155600114297,"2",202899877,"F","I","FZD7","1stExon","island","1stExon-island","chr2:202897386-202901046",NA,NA,"","",""
"cg24563094",0.419769613507808,0.327664296161258,10.4973321789073,5.67080564939619e-19,5.02707841192476e-17,32.3031547221765,0.487111668733991,0.0673420552261832,-0.419769613507808,"2",26395458,"R","I","FAM59B","TSS1500","island","TSS1500-island","chr2:26395416-26395620",NA,NA,"","",""
"cg17777531",-0.41088406526004,0.625237673246729,-10.4719298235785,6.55223042158543e-19,5.72357169954676e-17,32.1594641677883,0.469165431403768,0.880049496663808,0.41088406526004,"8",88885043,"R","I","DCAF4L2","1stExon","shore","1stExon-shore","chr8:88886171-88886445",NA,NA,"","","rs79541678"
"cg19082304",-0.41514612765462,0.689981398014934,-10.4703966875633,6.60960881981593e-19,5.76514708311799e-17,32.1507926551916,0.5322902332469,0.94743636090152,0.41514612765462,"7",157409860,"R","II","PTPRN2","Body","island","Body-island","chr7:157409846-157410241",NA,NA,"","",""
"cg13274978",-0.410334336518529,0.684444352032499,-10.4703468397975,6.61148279984723e-19,5.7655624455894e-17,32.1505107146781,0.52858092188205,0.938915258400579,0.410334336518529,"8",52320849,"F","II","PXDNL","Body","shore","Body-shore","chr8:52321162-52322221",NA,NA,"","",""
"cg10256733",-0.43559115621921,0.691030355697854,-10.4697291745693,6.63474742879862e-19,5.78096166915565e-17,32.1470171890337,0.525573249847146,0.961164406066356,0.43559115621921,"2",1879874,"R","II","MYT1L","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg01239704",-0.420770498846358,0.680985858025357,-10.4645336672952,6.83370384100261e-19,5.93792277411501e-17,32.1176319011691,0.521158304199997,0.941928803046354,0.420770498846358,"7",157605569,"R","I","PTPRN2","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg11009736",-0.401157693173904,0.45301018612739,-10.4641969513894,6.84680177152292e-19,5.94563292951483e-17,32.1157275052812,0.300632457712496,0.7017901508864,0.401157693173904,"2",119699682,"R","II","MARCO","TSS200","opensea","TSS200-opensea","",NA,NA,"","",""
"cg01129246",-0.407560441006035,0.701402003054433,-10.4438090562214,7.68842771505654e-19,6.59183195247191e-17,32.0004262103408,0.546592223137413,0.954152664143447,0.407560441006035,"4",43032307,"R","II","GRXCR1","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg22592142",0.431008342993262,0.396348245067564,10.4392476072759,7.8904473368385e-19,6.74540851387872e-17,31.9746317844407,0.560064592406089,0.129056249412827,-0.431008342993262,"15",45409170,"F","II","DUOXA2","Body","island","Body-island","chr15:45408573-45409528",NA,NA,"","rs1370114",""
"cg05166028",-0.432430217953659,0.65123660720384,-10.4375052103759,7.96900754121755e-19,6.80692524251182e-17,31.9647789717167,0.486980167826093,0.919410385779752,0.432430217953659,"7",157622138,"R","I","PTPRN2","Body","shelf","Body-shelf","chr7:157618856-157619302",NA,NA,"","",""
"cg14159026",0.40304740651402,0.311953675849704,10.4372127956066,7.98226812941052e-19,6.81542939409518e-17,31.9631254525471,0.465049202355029,0.062001795841009,-0.40304740651402,"6",105584551,"R","I","BVES","TSS1500","island","TSS1500-island","chr6:105584148-105585621",NA,NA,"","",""
"cg18243760",0.411467564918952,0.392253732833712,10.4366174468773,8.00933449930328e-19,6.83712397269685e-17,31.9597589421538,0.548547614081996,0.137080049163044,-0.411467564918952,"6",32116780,"R","I","PRRT1","3'UTR","island","3'UTR-island","chr6:32116590-32117229",NA,NA,"","",""
"cg15544654",0.422037753058877,0.475040593330792,10.4340019556566,8.12933298115374e-19,6.93095369450036e-17,31.9449693322691,0.635349507283388,0.213311754224511,-0.422037753058877,"1",197882295,"R","II","LHX9","Body","shore","Body-shore","chr1:197880016-197881637",NA,NA,"","",""
"cg05970721",-0.451903760203695,0.607121744266549,-10.4332170283966,8.16569451172058e-19,6.95764064839706e-17,31.9405309216569,0.435468377987626,0.887372138191321,0.451903760203695,"16",22926625,"F","I","HS3ST2","Body","island","Body-island","chr16:22926343-22926639",NA,NA,"","",""
"cg22773661",0.41970766206045,0.402197948173936,10.4328603103581,8.18227302416465e-19,6.96823133144164e-17,31.9385138500059,0.561621788801548,0.141914126741098,-0.41970766206045,"4",48492225,"R","I","ZAR1","TSS200","island","TSS200-island","chr4:48492117-48493589",TRUE,NA,"","rs10031120",""
"cg18004756",0.475920929078399,0.361268916318815,10.4217726107553,8.7146851841875e-19,7.36154425447234e-17,31.875820793072,0.542045083178051,0.0661241540996527,-0.475920929078399,"8",102504482,"F","I","GRHL2","TSS200","island","TSS200-island","chr8:102504478-102504841",TRUE,NA,"","rs541226",""
"cg12463883",-0.406889773288708,0.441955953788349,-10.420386322455,8.7836413393599e-19,7.41523774723805e-17,31.8679826797699,0.287400923624421,0.694290696913129,0.406889773288708,"13",108237965,"R","II","FAM155A","Body","opensea","Body-opensea","",NA,TRUE,"","",""
"cg01431992",-0.406212977285589,0.472090822165858,-10.4191527551852,8.8454590500258e-19,7.46174951962159e-17,31.8610081234272,0.317792869553502,0.724005846839092,0.40621297728559,"12",118797027,"R","II","TAOK3","5'UTR","opensea","5'UTR-opensea","",NA,TRUE,"","",""
"cg09871424",-0.437969474761054,0.640068250193835,-10.4189426488195,8.85603133274204e-19,7.46870713588381e-17,31.85982019404,0.473707752028783,0.911677226789837,0.437969474761054,"1",164811491,"F","II","PBX1","Body","opensea","Body-opensea","",NA,TRUE,"","",""
"cg08689708",-0.413061594999882,0.684239011014659,-10.4164338700212,8.9832493064014e-19,7.56980522401175e-17,31.8456358458551,0.527339645472068,0.94040124047195,0.413061594999882,"2",1927209,"F","II","MYT1L","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg18580232",-0.402214510312511,0.688813313024188,-10.4035997202459,9.66318148652576e-19,8.0800299265024e-17,31.7730772118528,0.536034157944242,0.938248668256753,0.402214510312511,"2",116155326,"R","II","DPP10","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg01055386",-0.423391091793027,0.631582435079715,-10.3988571051046,9.92724403723834e-19,8.27399383254013e-17,31.7462663383799,0.4707594622281,0.894150554021127,0.423391091793027,"12",128900228,"R","II","TMEM132C","Body","shore","Body-shore","chr12:128899813-128900065",NA,NA,"","",""
"cg03436967",-0.41241825735127,0.697282005372372,-10.3919697629454,1.03236085697712e-18,8.56971701844998e-17,31.7073326632296,0.540627008393983,0.953045265745253,0.41241825735127,"7",147207052,"F","II","MIR548I4","Body","opensea","Body-opensea","",NA,TRUE,"","",""
"cg15167871",-0.408172279103915,0.588536119957982,-10.3823901492197,1.09013312900743e-18,9.01098266370149e-17,31.653183206204,0.433493936422387,0.841666215526302,0.408172279103915,"10",132891371,"F","I","TCERG1L","3'UTR","shelf","3'UTR-shelf","chr10:132893428-132893688",NA,NA,"","",""
"cg26233084",-0.421720276377454,0.676877001377053,-10.3801263100979,1.10425095347092e-18,9.10890421133642e-17,31.6403872827416,0.516688679342206,0.93840895571966,0.421720276377454,"5",15510258,"F","II","FBXL7","Body","opensea","Body-opensea","",NA,TRUE,"","",""
"cg05887869",-0.412400443261532,0.588089553386588,-10.377158379168,1.1230366770934e-18,9.22936213686964e-17,31.6236119572377,0.431441323000425,0.843841766261957,0.412400443261532,"5",9738648,"R","II","LOC285692","Body","opensea","Body-opensea","",NA,TRUE,"","",""
"cg08791395",-0.400576723003591,0.714199829178486,-10.3686376835869,1.17876155654249e-18,9.65290342672629e-17,31.5754535026531,0.562042779355417,0.962619502359008,0.400576723003591,"7",157367778,"F","II","MIR153-2","TSS1500","shore","TSS1500-shore","chr7:157369120-157369394",NA,NA,"","",""
"cg02489094",-0.417774229184477,0.647944231465404,-10.3660885614692,1.195963285654e-18,9.7833530372237e-17,31.5610466516857,0.489254795573626,0.907029024758102,0.417774229184477,"7",132172336,"F","II","PLXNA4","Body","opensea","Body-opensea","",NA,NA,"","rs156927","rs76970952"
"cg10249637",-0.456654288816554,0.644990921838024,-10.3514089889426,1.30001596149277e-18,1.05640639048956e-16,31.4780879726129,0.471533091202278,0.928187380018833,0.456654288816554,"7",157655436,"F","I","PTPRN2","Body","shelf","Body-shelf","chr7:157659433-157660322",NA,NA,"","",""
"cg21181391",-0.446099670120224,0.640288020686168,-10.3364195216388,1.41560026834363e-18,1.13888865669329e-16,31.3933881986864,0.470839308780037,0.916938978900261,0.446099670120224,"8",88886411,"R","II","DCAF4L2","TSS200","island","TSS200-island","chr8:88886171-88886445",NA,NA,"","",""
"cg08944086",-0.4773289047914,0.647608259024055,-10.3280066156684,1.48491245578667e-18,1.19024130329448e-16,31.3458546622435,0.466297279684686,0.943626184476086,0.4773289047914,"10",1229080,"F","I","ADARB2","3'UTR","shore","3'UTR-shore","chr10:1230813-1231214",NA,NA,"","rs17156072",""
"cg01525428",-0.471804294315408,0.645335275782961,-10.3274418033759,1.48968543827176e-18,1.1938351258282e-16,31.3426635507633,0.466122791895713,0.937927086211121,0.471804294315408,"8",56436771,"F","II","XKR4","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg27397850",0.415912291438427,0.332280570900726,10.325706051094,1.50444963758641e-18,1.20402966814373e-16,31.3328568844596,0.490262759121524,0.0743504676830969,-0.415912291438427,"7",27281941,"R","II","EVX1","TSS1500","shore","TSS1500-shore","chr7:27282086-27283136",NA,NA,"","",""
"cg00366850",0.422874562530304,0.412952442876101,10.2964782473536,1.77619717044867e-18,1.40112370446325e-16,31.167747101111,0.573579214689937,0.150704652159633,-0.422874562530304,"2",45232417,"R","II","SIX2","3'UTR","island","3'UTR-island","chr2:45231781-45232550",NA,NA,"","",""
"cg18582180",0.436747956149453,0.377991653698923,10.2877824134274,1.86613634827479e-18,1.46638007397464e-16,31.1186317900328,0.543888164174296,0.107140208024844,-0.436747956149453,"8",101661991,"F","I","SNX31","TSS200","island","TSS200-island","chr8:101661671-101662022",TRUE,TRUE,"","",""
"cg07395806",-0.40309087115159,0.677943194573295,-10.2835351849971,1.91170367307694e-18,1.49798906302137e-16,31.0946441978247,0.524831158244396,0.927922029395986,0.40309087115159,"1",248684628,"F","II","OR2G6","TSS1500","opensea","TSS1500-opensea","",NA,NA,"","",""
"cg14473102",0.402911111545205,0.347551717446196,10.2690655013915,2.0754503957972e-18,1.61555737820122e-16,31.0129287657774,0.500595472994375,0.09768436144917,-0.402911111545205,"2",176994448,"F","I","HOXD8","TSS200","island","TSS200-island","chr2:176993479-176995557",TRUE,TRUE,"","",""
"cg20694572",-0.402892970570161,0.617166681753997,-10.2655734981888,2.11702192037607e-18,1.6448311138417e-16,30.9932097678252,0.464129816963781,0.867022787533942,0.402892970570162,"1",152331529,"R","II","FLG2","5'UTR","opensea","5'UTR-opensea","",NA,NA,"","",""
"cg17139690",-0.430412229464952,0.659168400672468,-10.2593205209114,2.19355079663935e-18,1.69851328355283e-16,30.9579013724051,0.495678484053998,0.92609071351895,0.430412229464952,"7",158034781,"F","II","PTPRN2","Body","shelf","Body-shelf","chr7:158037708-158038048",NA,NA,"","rs80133144",""
"cg00446123",0.418146155484956,0.518702694182758,10.2582433734904,2.20700998018827e-18,1.70733248994381e-16,30.9518192960566,0.677533404405726,0.25938724892077,-0.418146155484956,"20",62367888,"R","I","LIME1","TSS200","shore","TSS200-shore","chr20:62368955-62371962",NA,NA,"","",""
"cg04310063",-0.414473077387796,0.616453725807088,-10.2505340800131,2.30577705468144e-18,1.77640871365718e-16,30.9082907732708,0.459018215791569,0.873491293179365,0.414473077387796,"1",234342613,"F","II","SLC35F3","Body","opensea","Body-opensea","",TRUE,TRUE,"","",""
"cg07244523",-0.404503917857328,0.682965249428253,-10.2461777259316,2.36352744895868e-18,1.81784479894448e-16,30.8836951094798,0.529316474428183,0.933820392285511,0.404503917857328,"8",56368090,"R","II","XKR4","Body","opensea","Body-opensea","",NA,NA,"","","rs78500329"
"cg00230837",-0.424433723628763,0.621281631439866,-10.2353954020132,2.51275233478819e-18,1.9229361703261e-16,30.8228231319861,0.460062620139018,0.884496343767781,0.424433723628763,"5",9714909,"F","II","LOC285692","Body","opensea","Body-opensea","",NA,TRUE,"","",""
"cg13538517",-0.411867935202463,0.610053409838377,-10.2353485558269,2.51342078485658e-18,1.9230909270236e-16,30.8225586735348,0.45360744995527,0.865475385157733,0.411867935202463,"7",157549542,"F","I","PTPRN2","Body","shore","Body-shore","chr7:157550547-157551025",NA,NA,"","rs13437790",""
"cg24316982",-0.403154869917335,0.703234229416368,-10.2083629254776,2.92955225705643e-18,2.2133692187992e-16,30.6702374160251,0.550097883478775,0.95325275339611,0.403154869917335,"1",152942404,"F","II","SPRR4","TSS1500","opensea","TSS1500-opensea","",NA,NA,"","",""
"cg19746375",-0.407021977885081,0.622736852318513,-10.1991289295119,3.08720395602822e-18,2.32417042341025e-16,30.6181248339991,0.468131604904799,0.875153582789881,0.407021977885081,"7",157394661,"F","II","PTPRN2","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg13750264",-0.477597907185847,0.543252645988497,-10.1978301113788,3.11004797790274e-18,2.33966022245723e-16,30.6107952532667,0.361839487445036,0.839437394630883,0.477597907185847,"10",134910540,"F","I","GPR123","Body","shore","Body-shore","chr10:134911976-134912483",NA,NA,"","rs62624493",""
"cg22958090",0.443125310945516,0.442881066440455,10.1945824012496,3.16791115356585e-18,2.37928470599781e-16,30.5924679547948,0.611199983001155,0.168074672055639,-0.443125310945516,"12",52627438,"F","I","KRT7","Body","island","Body-island","chr12:52626793-52627577",NA,NA,"","",""
"cg08862890",0.417254170179497,0.289698237310627,10.1918475405245,3.21747001179408e-18,2.41474753991054e-16,30.5770351896828,0.448190131409816,0.0309359612303193,-0.417254170179497,"5",169064451,"R","I","DOCK2","Body","island","Body-island","chr5:169064270-169064702",NA,NA,"","",""
"cg21461649",0.438155904779973,0.314050810085876,10.1896269264031,3.25827904588357e-18,2.44137729178038e-16,30.5645046114988,0.480482122754238,0.0423262179742648,-0.438155904779974,"7",117119938,"R","II","CFTR","TSS200","opensea","TSS200-opensea","",NA,NA,"low-CpG:116906174-116907321","",""
"cg24459953",-0.436453250759742,0.65162181352303,-10.1802941580339,3.4355180603733e-18,2.56069014286382e-16,30.5118442481541,0.485837245404988,0.92229049616473,0.436453250759742,"19",56466500,"F","II","NLRP8","Body","opensea","Body-opensea","",NA,NA,"","rs11880748",""
"cg10500702",-0.465761681514326,0.577105540810089,-10.1690990500183,3.66086904525175e-18,2.71785263616718e-16,30.4486820118496,0.400188312948058,0.865949994462384,0.465761681514327,"1",152299041,"R","II","FLG","TSS1500","opensea","TSS1500-opensea","",NA,NA,"","",""
"cg23694187",-0.412261912165397,0.656005161611677,-10.1641647571906,3.76482356118957e-18,2.78750347754987e-16,30.4208452239487,0.499409551564356,0.911671463729753,0.412261912165397,"7",157335188,"F","II","PTPRN2","Body","opensea","Body-opensea","",NA,NA,"","rs221258",""
"cg25913882",-0.432660861238726,0.596843314950379,-10.1401860619417,4.31352219054877e-18,3.15917249055353e-16,30.2855893602024,0.432499266882956,0.865160128121682,0.432660861238726,"10",17067842,"R","II","CUBN","Body","opensea","Body-opensea","",NA,TRUE,"","",""
